"Id","SalePrice"
1461,130045.166757524
1462,148014.640205159
1463,180985.60044134
1464,182306.298081583
1465,231783.392478017
1466,180513.740593584
1467,145407.443503038
1468,180513.740593584
1469,190724.454834877
1470,128717.039644719
1471,202341.731991945
1472,100283.564601186
1473,102225.687518086
1474,153407.766324438
1475,186121.510370072
1476,350425.887261829
1477,303207.297249866
1478,340268.722701248
1479,319955.787310115
1480,378954.944698171
1481,321037.054912748
1482,225725.628932693
1483,171868.500180186
1484,190724.454834877
1485,190201.432133915
1486,196811.442629585
1487,317776.008561792
1488,267976.540729439
1489,195037.599859133
1490,182306.298081583
1491,191944.618697291
1492,123421.815920409
1493,150828.200160517
1494,308854.02291977
1495,305261.573394257
1496,206195.871248076
1497,191944.618697291
1498,182105.547699398
1499,182105.547699398
1500,145501.906237796
1501,177596.864916423
1502,190201.432133915
1503,267976.540729439
1504,236095.855572463
1505,202140.519311431
1506,179360.456923349
1507,184279.898254662
1508,182306.298081583
1509,175318.016068163
1510,141366.444792292
1511,140682.124242447
1512,152320.979622135
1513,146430.056435539
1514,149723.441308654
1515,154993.580014062
1516,151899.358534165
1517,135153.510060828
1518,148261.725086885
1519,206195.871248076
1520,135055.315246832
1521,138944.809564432
1522,154452.544573844
1523,139954.328696953
1524,131634.576124422
1525,130668.614077103
1526,131535.591362738
1527,116327.863556911
1528,138024.187744561
1529,138685.611268081
1530,154452.544573844
1531,126379.742394373
1532,110670.852264234
1533,130219.266283615
1534,114356.561084862
1535,137643.382421049
1536,119080.491053195
1537,88895.8592987358
1538,207158.681882271
1539,235818.741452651
1540,125900.423306374
1541,132090.680319169
1542,140480.763542673
1543,228137.105801229
1544,87336.0116682212
1545,105844.585265572
1546,116480.48484007
1547,137288.462517683
1548,134657.197870649
1549,103433.580018661
1550,143657.277172208
1551,117337.749833585
1552,131252.542901667
1553,127081.920453718
1554,111579.476651891
1555,174333.278098419
1556,137381.171700378
1557,144964.538781849
1558,103448.778006183
1559,138616.876602178
1560,149272.109673997
1561,145298.298696928
1562,130111.365387026
1563,128252.816640195
1564,149745.45927285
1565,148147.353982815
1566,211298.144407152
1567,106297.26798725
1568,184279.898254662
1569,133828.780970745
1570,113185.811986793
1571,128224.537855015
1572,122722.370430443
1573,207098.21712266
1574,127602.740133391
1575,202341.731991945
1576,169695.975718582
1577,190724.454834877
1578,160419.496868037
1579,130574.440348233
1580,191944.618697291
1581,133287.286777646
1582,130574.440348233
1583,288702.147389127
1584,235535.342917064
1585,130574.440348233
1586,78863.1752163012
1587,103592.107295749
1588,122722.370430443
1589,104331.330996491
1590,119608.006730585
1591,107368.51380048
1592,135922.091765546
1593,121840.883789405
1594,137674.467501472
1595,142943.281350909
1596,240579.480838581
1597,176310.284239409
1598,187827.304655595
1599,226441.500313803
1600,226441.500313803
1601,86487.0743021607
1602,107989.829846405
1603,101839.309248604
1604,271736.286112051
1605,262172.052359177
1606,152828.711238812
1607,154368.229920334
1608,208968.838733038
1609,190724.454834877
1610,172725.566482449
1611,151278.21438772
1612,153249.926498402
1613,154529.037299588
1614,111683.176670045
1615,96875.5564905987
1616,95411.8944128599
1617,97951.001546428
1618,128772.555698299
1619,130574.440348233
1620,153249.926498402
1621,140297.334808659
1622,150744.741349409
1623,258720.241552758
1624,161199.455366858
1625,130045.166757524
1626,154452.544573844
1627,182306.298081583
1628,273332.634857183
1629,191944.618697291
1630,285111.120642803
1631,225753.459981901
1632,265364.215506123
1633,190201.432133915
1634,180513.740593584
1635,182306.298081583
1636,147795.635633748
1637,179206.028936104
1638,232309.303519737
1639,180513.740593584
1640,237609.96456888
1641,182306.298081583
1642,210618.382472688
1643,239620.271879963
1644,224171.959672571
1645,180985.60044134
1646,144231.858169273
1647,186633.313956242
1648,138685.611268081
1649,133287.286777646
1650,128717.039644719
1651,128717.039644719
1652,100283.564601186
1653,100283.564601186
1654,151899.358534165
1655,186633.313956242
1656,151899.358534165
1657,151899.358534165
1658,151899.358534165
1659,186121.510370072
1660,134179.462380484
1661,380631.622395807
1662,353546.018793149
1663,360198.225701441
1664,378954.944698171
1665,340268.722701248
1666,316414.571556973
1667,310991.345855322
1668,340268.722701248
1669,330471.18739056
1670,344273.151420601
1671,228142.465957807
1672,365064.804832757
1673,308854.02291977
1674,299680.527869173
1675,174691.292396037
1676,174691.292396037
1677,190724.454834877
1678,365064.804832757
1679,339278.844625259
1680,289852.066793258
1681,251477.410334059
1682,312196.535388054
1683,195407.913306349
1684,190201.432133915
1685,180513.740593584
1686,190724.454834877
1687,190201.432133915
1688,191944.618697291
1689,191944.618697291
1690,191944.618697291
1691,190201.432133915
1692,269312.365670003
1693,190201.432133915
1694,182306.298081583
1695,190201.432133915
1696,253303.988051624
1697,190201.432133915
1698,324900.676802689
1699,322838.53595903
1700,235535.342917064
1701,254808.006336648
1702,272259.601001753
1703,269494.028726612
1704,275938.055802455
1705,220550.539159885
1706,314683.844826622
1707,195407.913306349
1708,195407.913306349
1709,285009.488850376
1710,234382.785443039
1711,258315.936808284
1712,255807.965362647
1713,224808.179636454
1714,210099.357021577
1715,191944.618697291
1716,182606.308047779
1717,182606.308047779
1718,136942.779796131
1719,200087.623944443
1720,267976.540729439
1721,182606.308047779
1722,131296.590401548
1723,138803.888686319
1724,216307.476149252
1725,232309.303519737
1726,163841.921809446
1727,161213.256508439
1728,191944.618697291
1729,163191.080674675
1730,165173.688895335
1731,132346.715739663
1732,128978.042116625
1733,128455.239405072
1734,132367.851323452
1735,129906.332860167
1736,129906.332860167
1737,318121.573696425
1738,199544.529329722
1739,252965.286999496
1740,180513.740593584
1741,160135.926407179
1742,179360.456923349
1743,182105.547699398
1744,274873.611850748
1745,217219.424212435
1746,244344.712505017
1747,235419.403217741
1748,182467.935009397
1749,173425.760815031
1750,148573.574560983
1751,232309.303519737
1752,129840.238548011
1753,148261.725086885
1754,235535.342917064
1755,174691.292396037
1756,128717.039644719
1757,129840.238548011
1758,148842.586432272
1759,153333.63034381
1760,150485.495303534
1761,148078.81190934
1762,152431.450359134
1763,151429.820369304
1764,129840.238548011
1765,153432.504284074
1766,154452.544573844
1767,154452.544573844
1768,135055.315246832
1769,190724.454834877
1770,131535.591362738
1771,138944.809564432
1772,146239.805568804
1773,137527.814710549
1774,148261.725086885
1775,134128.842049747
1776,126618.40769427
1777,123364.165941475
1778,133287.286777646
1779,133792.481764959
1780,191944.618697291
1781,138944.809564432
1782,101823.288749009
1783,120927.740244763
1784,94720.0028957899
1785,116351.873728492
1786,134389.390714189
1787,178174.892141107
1788,76425.9342774211
1789,93615.1473432796
1790,89336.0576985265
1791,149343.628343184
1792,148628.940818244
1793,132765.98804406
1794,130574.440348233
1795,135055.315246832
1796,126538.339933043
1797,125373.093193631
1798,131801.097976649
1799,124669.253841289
1800,127841.971430588
1801,141306.060899842
1802,149554.027568107
1803,148333.408828764
1804,130574.440348233
