"Id","SalePrice"
1461,117958.687882759
1462,148461.301481278
1463,179091.952043805
1464,198841.782898984
1465,217323.804325316
1466,172866.642709893
1467,177252.726875413
1468,169769.292935586
1469,188492.209742178
1470,121914.953816802
1471,191793.999528986
1472,97116.820493728
1473,94360.8839693922
1474,157775.322730249
1475,120390.529311686
1476,345753.854623517
1477,242380.112917561
1478,322063.034710912
1479,312838.205811543
1480,447311.152719326
1481,346377.523867199
1482,246305.493833952
1483,170428.259110955
1484,170384.189809866
1485,194189.746816974
1486,195103.317570689
1487,313850.496107801
1488,238657.32729576
1489,183926.749187931
1490,220086.544526033
1491,186628.402288957
1492,94885.8330062561
1493,186340.25028825
1494,285552.340666798
1495,295533.072091403
1496,238589.58836038
1497,194157.024976086
1498,185966.707597087
1499,179828.589827444
1500,171942.860133449
1501,180027.132793192
1502,178900.538789337
1503,252602.047496895
1504,240301.071582315
1505,222627.760312619
1506,182192.441496895
1507,224824.833553967
1508,193918.895813653
1509,160564.060458222
1510,135197.074408429
1511,139681.30945518
1512,162651.555251045
1513,155335.991464177
1514,142509.381241103
1515,204418.704811849
1516,165370.31668165
1517,177766.071469647
1518,144169.63166964
1519,193516.473736619
1520,123326.50324867
1521,124361.658148635
1522,162524.594338957
1523,112225.22433226
1524,121598.939420916
1525,119026.121046387
1526,119575.246912368
1527,115036.734193944
1528,143910.068600341
1529,133218.547929403
1530,181949.252544927
1531,111977.863874322
1532,104672.368522187
1533,140106.249398075
1534,119083.946779289
1535,145633.427026343
1536,108879.800524578
1537,70203.0570294124
1538,143655.934511607
1539,193313.504960109
1540,98264.0765988934
1541,132192.85326043
1542,132809.675725604
1543,173166.641080412
1544,96205.2495346361
1545,125861.574609135
1546,137099.240654959
1547,131435.076051275
1548,134999.426800212
1549,127502.4279847
1550,135453.830275916
1551,112482.609514405
1552,122191.155898525
1553,124710.776818238
1554,121112.874281904
1555,169286.482973365
1556,99075.7963840642
1557,95316.3432313822
1558,96823.3814511603
1559,85171.2694764815
1560,151533.988065195
1561,110778.816459718
1562,127665.167331353
1563,112719.931146108
1564,165460.376867134
1565,139856.58430368
1566,231667.117298865
1567,83233.3532105465
1568,227522.502378681
1569,116049.082518361
1570,141467.004995035
1571,119322.173057001
1572,133358.205370753
1573,199710.58363905
1574,113256.164254348
1575,200449.297814249
1576,226420.833143063
1577,187025.852984317
1578,142924.618085352
1579,148829.380225847
1580,198980.192727893
1581,153643.64310419
1582,134996.256547555
1583,274235.612172135
1584,216239.986324395
1585,161195.995500205
1586,71003.8132487423
1587,101895.712180262
1588,134879.61753861
1589,91146.9930668285
1590,132061.669192348
1591,87795.415583869
1592,120439.416610208
1593,130517.738263178
1594,134758.069659606
1595,104514.518723058
1596,214316.981567258
1597,195287.957736197
1598,227143.993849911
1599,184129.459296228
1600,179623.538938223
1601,72280.1763713481
1602,102546.504317675
1603,90064.0070021576
1604,279219.594449745
1605,233362.737144387
1606,172824.252690172
1607,164216.392419576
1608,223169.294448783
1609,176650.087662104
1610,156135.467570194
1611,139600.724288761
1612,166240.212670819
1613,154922.961518106
1614,108812.363707702
1615,87839.1297393831
1616,72070.5475779679
1617,89388.0843607593
1618,122801.547132644
1619,141696.808129635
1620,157851.643711015
1621,132207.801025974
1622,139499.570613166
1623,233343.292910469
1624,197679.12668556
1625,115173.865023068
1626,163816.943805621
1627,184455.353566259
1628,282568.078045221
1629,194544.346453384
1630,364674.821484791
1631,240986.37776948
1632,252871.314609747
1633,182895.861808718
1634,187767.834125694
1635,184418.789468838
1636,159909.529107658
1637,183726.953145469
1638,203354.406037936
1639,176668.66806104
1640,260640.25779521
1641,181913.918880995
1642,249091.8449796
1643,230048.760603777
1644,243325.973518158
1645,185302.681449736
1646,156006.751682653
1647,159329.862410548
1648,130099.785106938
1649,137128.109917582
1650,119315.554960769
1651,127087.989270026
1652,98840.6793989859
1653,101555.641123665
1654,151398.691043851
1655,147768.048439854
1656,151132.022666256
1657,149731.645316453
1658,155950.076297138
1659,124424.286139286
1660,154246.821836438
1661,413068.503549875
1662,386982.888528997
1663,361110.980444285
1664,471873.718327937
1665,300693.268308986
1666,321603.548875195
1667,374713.19717362
1668,327731.153015827
1669,317894.474632108
1670,335070.403436959
1671,257474.966801631
1672,398448.820821565
1673,303174.073375643
1674,258822.621091381
1675,220443.616445495
1676,219632.381226194
1677,230654.582400413
1678,454047.980069433
1679,369883.508196741
1680,317064.329166298
1681,258082.958365837
1682,309604.265515978
1683,210409.630621823
1684,186413.935596826
1685,183460.623483748
1686,184481.184900907
1687,182857.839815445
1688,191005.731495917
1689,196012.238968352
1690,200914.012053108
1691,190203.768323273
1692,257633.621645344
1693,184699.428467536
1694,182259.68206075
1695,170036.569706508
1696,252705.012039738
1697,175728.601016338
1698,333442.706849276
1699,309428.079693993
1700,252315.639861444
1701,274567.24918813
1702,241001.594614042
1703,252369.285617382
1704,278423.822259492
1705,250639.594517766
1706,397331.087915826
1707,202433.848980274
1708,192950.643288779
1709,262473.293318797
1710,233663.949550043
1711,271227.294471005
1712,247478.234080899
1713,259620.921989371
1714,213997.951270803
1715,208008.807188588
1716,167977.627221189
1717,167986.173954513
1718,127751.147127601
1719,193103.868264268
1720,225165.091826367
1721,154242.890463581
1722,120786.765244562
1723,151136.483323772
1724,191927.549391081
1725,221528.268850464
1726,188919.155724198
1727,159489.941513056
1728,173622.006574709
1729,168787.288323739
1730,165651.984879086
1731,116696.971832988
1732,124228.158029291
1733,111495.939229281
1734,118085.636086575
1735,138102.426629975
1736,114498.303745732
1737,341264.039699
1738,260247.890555625
1739,297521.187257022
1740,213743.252511221
1741,197224.60167785
1742,180032.986714743
1743,186987.115621905
1744,325039.735876486
1745,211517.778996955
1746,248738.15301382
1747,217195.277341824
1748,221527.416555671
1749,152959.824181956
1750,133831.802053233
1751,238447.885455088
1752,122446.839608375
1753,142480.166840535
1754,193338.527282067
1755,173484.566212642
1756,125300.968648002
1757,119220.407878912
1758,150246.798447064
1759,168814.892019705
1760,160533.444438267
1761,137730.630015168
1762,185282.341126186
1763,183769.818189354
1764,115106.360100134
1765,160102.883896065
1766,167863.742036217
1767,206747.716353505
1768,135742.948413817
1769,170320.084229299
1770,151559.99425363
1771,123113.750782961
1772,130964.75200097
1773,122354.212825909
1774,144853.324397727
1775,137322.108671227
1776,115634.470519977
1777,106435.068360998
1778,143030.781073008
1779,109320.191545544
1780,184435.10256273
1781,130965.783498651
1782,87418.0971755962
1783,129924.049734531
1784,98809.5125131463
1785,113615.576075779
1786,144685.55118147
1787,164588.646028609
1788,63719.6145649835
1789,103874.390591522
1790,78073.3250198904
1791,201315.093160702
1792,148803.131120976
1793,134099.669197082
1794,164365.692120369
1795,127179.063549473
1796,136399.425150489
1797,119335.260053094
1798,119620.513250461
1799,114890.410696922
1800,135791.146131189
1801,126142.371942269
1802,151360.402196994
1803,151010.575188043
1804,155125.617338935
1805,137193.483775169
1806,130858.45924599
1807,125415.6839941
1808,128499.554916553
1809,113468.081953116
1810,136450.888286721
1811,91173.8522359941
1812,85529.1370777634
1813,119879.696869992
1814,94467.5671516137
1815,59087.7083882338
1816,100399.442918137
1817,103324.574349213
1818,142591.92465019
1819,133385.50884721
1820,76258.9806659548
1821,116157.964622784
1822,143359.4443045
1823,56977.6095169632
1824,129198.293779716
1825,142004.719799527
1826,113736.833562009
1827,109306.773971158
1828,135731.61832681
1829,138838.833634372
1830,134381.750021783
1831,155818.27729584
1832,89082.9758947587
1833,128751.091798555
1834,126281.533570653
1835,113562.569022744
1836,116209.756329928
1837,91281.5486194662
1838,114452.354635089
1839,98754.2801696537
1840,126551.855667879
1841,129072.705507329
1842,84112.9263044083
1843,130207.476224745
1844,145970.126944529
1845,140520.401255228
1846,150181.484184497
1847,175103.330114711
1848,53755.944058352
1849,105842.509741008
1850,108679.205394186
1851,147694.182712417
1852,123245.12476785
1853,132117.655412179
1854,169812.288613953
1855,167842.820352062
1856,211131.183183414
1857,146933.950497913
1858,144805.898005129
1859,131965.116980226
1860,153504.960738981
1861,131157.715268814
1862,309291.938525988
1863,307111.692857491
1864,307132.220636204
1865,296838.615548684
1866,301244.578081803
1867,230862.137637882
1868,264038.748235965
1869,207783.721314996
1870,220145.966401309
1871,263815.904480091
1872,185509.472412819
1873,227247.420240959
1874,143635.832529894
1875,198901.457023085
1876,195001.764852689
1877,197204.337691124
1878,212386.765481208
1879,134000.082835002
1880,143309.388517688
1881,228441.048467983
1882,240852.776240297
1883,187114.632188051
1884,194822.83914493
1885,237648.346720194
1886,269866.73289971
1887,206029.603181955
1888,257001.166263185
1889,175132.629214226
1890,109568.584877776
1891,140272.254729081
1892,93504.9962904354
1893,117949.451298907
1894,116617.910890015
1895,130688.894817926
1896,118151.090809089
1897,107137.396838695
1898,126090.372480534
1899,177259.173717437
1900,165610.646516355
1901,166911.246279329
1902,136927.724861123
1903,227966.867987844
1904,150809.47635717
1905,200041.837027097
1906,156529.288396846
1907,189368.423581463
1908,124547.14239775
1909,157025.338342868
1910,141292.405506063
1911,226497.382236906
1912,359765.743214711
1913,122267.133893292
1914,73229.4746600062
1915,288982.339175417
1916,58126.8426705215
1917,240851.659476242
1918,140205.244183589
1919,179405.490277854
1920,156233.136709484
1921,344599.326493548
1922,286958.262186351
1923,253774.991690284
1924,217218.600527117
1925,208045.722135103
1926,332947.943768571
1927,133516.740206579
1928,147510.243578573
1929,133238.538193952
