"Id","SalePrice"
1461,128586.933219125
1462,162017.234246451
1463,179552.478777336
1464,185285.536664672
1465,194330.56694333
1466,170949.893292268
1467,163143.028965242
1468,167819.698442317
1469,185433.220529257
1470,127986.253736378
1471,200198.077272869
1472,89766.999262145
1473,91277.8025010922
1474,156020.568485625
1475,131306.90435133
1476,367837.810423687
1477,255285.732409413
1478,284784.827887556
1479,294831.70545872
1480,456238.329051881
1481,329205.43866309
1482,209340.983888445
1483,165850.61393135
1484,174788.626737645
1485,177793.416673867
1486,192923.598654649
1487,318767.012833252
1488,235716.9793878
1489,207518.376003596
1490,214818.551080683
1491,188644.495963989
1492,94923.309741248
1493,189116.923605189
1494,301452.1694875
1495,294867.308013062
1496,231339.503842499
1497,185044.381564954
1498,169458.624715009
1499,168442.013622487
1500,145588.803920413
1501,163771.220411111
1502,165402.418274953
1503,306352.069793328
1504,240200.988182593
1505,223804.011387641
1506,181666.585476526
1507,222926.351034646
1508,203834.813354124
1509,165237.545203628
1510,146021.825499872
1511,141969.698076234
1512,165738.436455349
1513,145363.489095639
1514,165797.243166597
1515,193276.884751272
1516,153938.475723917
1517,166643.92668338
1518,139290.316057494
1519,216096.44397525
1520,135918.590528133
1521,136589.123076936
1522,164100.792523498
1523,118786.292826184
1524,126467.101397568
1525,123422.391447208
1526,128131.524238785
1527,107586.98556625
1528,140061.282085444
1529,137920.232071563
1530,181266.377587318
1531,97609.0899024915
1532,96893.1617733423
1533,136365.975705677
1534,123965.415009016
1535,177454.023156707
1536,115420.030799301
1537,70247.7473835206
1538,178579.57023173
1539,200114.610360995
1540,87074.0442065005
1541,153331.105061395
1542,145114.423915961
1543,233185.768097695
1544,84177.1982185103
1545,110748.981333823
1546,122641.796500897
1547,148201.610463374
1548,131358.314811725
1549,114004.435599648
1550,139764.386896263
1551,118462.592150618
1552,121566.530203645
1553,145447.329619496
1554,104314.527160364
1555,175564.290290556
1556,76610.9690067117
1557,94827.7417179426
1558,79102.802855648
1559,76859.557043346
1560,145344.466071713
1561,116846.710595458
1562,127473.041905568
1563,116867.110057533
1564,150864.404873122
1565,144543.860240368
1566,251628.284194807
1567,66490.6820103258
1568,226541.898684367
1569,126715.326189188
1570,135045.917566117
1571,128522.60827839
1572,148966.910927364
1573,237089.820060525
1574,101431.684747907
1575,216986.218129258
1576,213634.004987049
1577,200610.617706457
1578,151972.906084015
1579,143818.455452034
1580,192170.494867209
1581,144687.482605517
1582,127829.04640117
1583,330767.724020754
1584,229469.932564833
1585,142046.969450864
1586,73686.9268331239
1587,101031.826229062
1588,148666.924296019
1589,95390.5061699888
1590,130855.902323925
1591,100601.432029773
1592,115412.448097812
1593,119975.650132153
1594,140948.162728597
1595,110050.765050739
1596,235672.073980693
1597,186396.980648664
1598,205355.311362321
1599,198078.064930481
1600,177543.900653153
1601,65538.6253051602
1602,99326.2800757175
1603,95348.167595957
1604,290765.738451734
1605,241657.254955068
1606,160867.725546954
1607,176628.327227601
1608,212877.013349227
1609,191797.640884828
1610,143851.111451251
1611,136004.529446113
1612,173015.148554421
1613,148191.61192525
1614,133426.167958804
1615,84647.8803534419
1616,72341.4083765002
1617,88514.1067785401
1618,126497.249730944
1619,142090.133310457
1620,131311.893392896
1621,132311.677596528
1622,148244.044707286
1623,256607.80848195
1624,201250.073554519
1625,126720.33569701
1626,159590.583953397
1627,181952.408132633
1628,288493.096109399
1629,182293.920069509
1630,329157.97765252
1631,216847.737728615
1632,253481.714869415
1633,166360.620028271
1634,182628.157691563
1635,182159.204677758
1636,147012.808398204
1637,177976.112049084
1638,214846.766246666
1639,180201.37815014
1640,288125.384396676
1641,184995.294560427
1642,223908.09603442
1643,243518.550764348
1644,225713.45772916
1645,186237.924150755
1646,153795.970571835
1647,159110.906428312
1648,127312.980771413
1649,134462.843027366
1650,122787.787517882
1651,124486.83126284
1652,90690.646402297
1653,91978.030935853
1654,156016.863392108
1655,159722.844877959
1656,148271.955021446
1657,148092.774581056
1658,148466.161327342
1659,142845.979673218
1660,152346.546643731
1661,478651.471347891
1662,448886.650395881
1663,409203.793633569
1664,467339.841100476
1665,323789.171758381
1666,322565.32329095
1667,365670.821970739
1668,339045.406006535
1669,301831.138270175
1670,357240.885729574
1671,264410.426053782
1672,412296.60049286
1673,314720.612259318
1674,236037.518912664
1675,180444.363766428
1676,175962.145140071
1677,206120.705327598
1678,436754.741025129
1679,391077.416123011
1680,335582.601012949
1681,243598.555813419
1682,291788.903130102
1683,175876.15904437
1684,181362.906443693
1685,176774.739941385
1686,177781.016367955
1687,172364.591765279
1688,188168.169027581
1689,192487.467182034
1690,198798.941927109
1691,187168.994470772
1692,269998.02617477
1693,173757.525939373
1694,182631.523906651
1695,164378.414140416
1696,286710.655547797
1697,167854.421854679
1698,376290.030005776
1699,312329.054372471
1700,243534.805259147
1701,267050.898038407
1702,266539.155580139
1703,260416.752859145
1704,286194.542945978
1705,230984.615865939
1706,425921.326837781
1707,218051.336852315
1708,209733.076125189
1709,271974.166343954
1710,221243.212346624
1711,257655.993143177
1712,277857.058949988
1713,285986.402830038
1714,220660.038252988
1715,199945.568540606
1716,184614.428373513
1717,174883.036494118
1718,131658.404702218
1719,199013.17046791
1720,239431.649212628
1721,174056.898284465
1722,130634.945831689
1723,152183.451096343
1724,219723.005455724
1725,229492.147418436
1726,182642.838484911
1727,157580.855371699
1728,188126.223502483
1729,168360.571553467
1730,162844.097820214
1731,114927.275062631
1732,122448.184830663
1733,119686.185962412
1734,124077.159103468
1735,138068.000525893
1736,117775.673724657
1737,388565.187772179
1738,206799.084959899
1739,312851.60698271
1740,226330.856825425
1741,189558.073037881
1742,163927.341114064
1743,170807.173243688
1744,306093.503496273
